author,title,text,tags,isbn,isbn13
Marie Brennan,The Tropic Of Serpents: A Memoir By Lady Trent,"Marie Brennan expertly weaves together fantasy and science, history and memoir, and adventure and politics with this second book in the very entertaining Lady Trent series. This volume sees our heroine, Isabella, struggling to be taken seriously as a scientist in an alternate Earth that resembles the Victorian era. Isabella's studies take her to an alternate African continent where her quest to learn more about dragons and sea serpents plays out against a backdrop of colonialism. <em>The Tropic of Serpents</em> offers a nuanced and engaging look at how politics can influence the ""pure"" pursuit of knowledge.","[its-all-geek-to-me, science-and-society, science-fiction-and-fantasy]",0765331977,9780765331977
Stacey D'Erasmo,Wonderland: A Novel,"Life onstage is tough enough for indie rockers without being out of sight for seven years. Anna Brundage is up against tough odds on a European comeback tour at 44. Why do it? In this intense and sensual novel, Stacey D'Erasmo captures the allure of performance, when Anna passes ""through the eye of the needle to wonderland — to the broken, the illogical, the roads that double back on themselves, the weird, the uncanny, the in-between,"" and the ever present question, ""What next?""","[for-music-lovers, realistic-fiction, seriously-great-writing]",0544074815,9780544074811
Alice Munro,"Family Furnishings: Selected Stories, 1995-2014","The citation for Alice Munro's 2013 Nobel Prize in Literature calls her ""the master of the contemporary short story."" Generations to come will relish the 24 celebrated stories in <em>Family Furnishings</em> — and study them for clues to the fine craft and mysterious wizardry that make Munro's stories work.  It's a fitting companion to her <em>Selected Stories (1968-1994) </em> — a superb introduction for those new to her work, and a reminder to longtime fans that Munro is a writer to be cherished.","[book-club-ideas, family-matters, poetry, realistic-fiction, seriously-great-writing]",1101874104,9781101874103
Elizabeth Rosner,Electric City: A Novel,"""In a company town, everything wore The Company insignia. ‘Live better electrically!' the slogan said. Everyone believed it."" Elizabeth Rosner's poetic and nuanced historical novel centers on Thomas Edison's power company in upstate New York. She weaves together stories of mathematical genius Charles Steinmetz, who came via Ellis Island in 1888 and was known as the man who caught lightning in a bottle, and Native Americans along the Hudson and Mohawk rivers who watched the changes. And she tops that with a complex love triangle in a new generation, disrupted by the social upheaval of the 1960s.","[historical-fiction, realistic-fiction, science-and-society]",1619023466,9781619023468
Kathryn Ma,The Year She Left Us: A Novel,"In a first novel etched with grief and conviction, Kathryn Ma, winner of the 2009 Iowa Short Fiction award, delves into the experiences of an adopted girl — one of the Lost Daughters of China, the ""Unhappy Outcome of the One Child Policy."" Rescued from an orphanage in Kunming, raised in San Francisco, Ari is, at 18, dismissive of her adoptive mother, curious about her father, devoted to her grandmother and bedeviled by ""abandonment issues."" Ma addresses the complicated questions of what family means with clarity and empathy.","[book-club-ideas, family-matters, realistic-fiction]",0062273345,9780062273345
Michael McGriff and J.M. Tyree,Our Secret Life In The Movies,"While teaching in Stanford's writing program and rooming together, Michael McGriff and J.M. Tyree cooked up the idea of binge-watching the entire Criterion collection of classic movies and writing stories inspired by them. Their nonlinear flash collaboration bounces between points of view, offering two stories per film. <em>Our Secret Life in the Movies</em> is made up of 30 of these ""double takes"" about growing up in the late 1980s, a time of Space Age toasters, doomed astronauts and the specter of nuclear annihilation. From its start in the early 1970s, riffing off Carlos Saura's <em>Cria Cuervos</em> to its final homage to Andrei Tarkovsky, this collection is genius.","[for-art-lovers, for-history-lovers, poetry, realistic-fiction, seriously-great-writing]",0989275965,9780989275965
Raina Telgemeier,Sisters,"Raina is convinced that being a big sister will be awesome ... until she actually becomes one. During a road trip to Colorado, flashbacks reveal a contentious sibling relationship with her younger sister, Amara, spiked with misunderstandings, fights and rivalry. As family dynamics unfold in this bright and energetic graphic novel, unspoken truths are revealed and the complexity of life is underscored but never preached. Though this is a follow-up to <em>Smile, Sisters,</em> can stand alone with its humor, wit and deep insights. (For ages 8 to 12)","[comics-and-graphic-novels, family-matters, funny-stuff, kids-books]",0545540607,9780545540605
David Shafer,Whiskey Tango Foxtrot,"This smartly written, often funny and scarily realistic technothriller, which takes place in a future that's well within sight of where we are today, features three 30-somethings who somewhat reluctantly join together to try to foil the plans of a powerful international cabal bent on privatizing the information we ever so trustingly hand over via credit card, Facebook, Twitter and every online move we make. Not just for the paranoids among us: This is a perfect read for fans of Neal Stephenson's <em>Cryptonomicon,</em> anything by William Gibson, Dave Eggers' <em>The Circle</em> and Don DeLillo's <em>White Noise.</em>","[book-club-ideas, funny-stuff, its-all-geek-to-me, mysteries-and-thrillers, science-fiction-and-fantasy]",0316252638,9780316252638
John Grisham,Gray Mountain: A Novel,"John Grisham's latest novel is set in a small, poverty-pummeled Appalachian town shadowed by not only the mountains but also the sweeping power of the big coal companies. The prose is undistinguished, yet <em>Gray Mountain</em> resonates because of the force and importance of its story. When Samantha Kofer loses her job with a New York City law firm, she heads south to work for a legal aid clinic. As Samantha quickly learns, the coal companies fight dirty. Despite trite phrases such as ""the intern's heart skipped a beat,"" the novel is a solid depiction of scrappy legal Davids going up against ruthless corporate Goliaths.","[book-club-ideas, realistic-fiction, science-and-society, the-dark-side]",038553714X,9780385537148
Héctor Tobar,"Deep Down Dark: The Untold Stories Of 33 Men Buried In A Chilean Mine, And The Miracle That Set Them Free","It was a miracle watched around the world on live TV. On Oct. 13, 2010, 33 Chilean miners trapped for 69 days inside the San Jose mine were raised to the surface of the earth — resurrected — through a freshly drilled escape tunnel into which a capsule was lowered and raised by a giant crane. Before they escaped, all 33 men agreed to share the proceeds of any book or movie made about them. The movie is in the works. The book, written by Héctor Tobar and which came out in October, is called <em>Deep Down Dark.</em> As extreme adventure tales go, this one is a doozy — the equal, if the geographical inverse, of <em>Into Thin Air,</em> Jon Krakauer's 1997 blockbuster about the Mount Everest climbing disaster.","[book-club-ideas, eye-opening-reads, science-and-society, tales-from-around-the-world]",0374280606,9780374280604
