author,title,text,tags,isbn,isbn13
"Kamel Daoud, translated by John Cullen",The Meursault Investigation,"An aimless, bored and amoral Frenchman gets distracted by the sun on an Algerian beach and impulsively takes someone's life. That nameless murdered man from Albert Camus' existential classic, <em>The Stranger,</em> becomes the motivating figure in Algerian journalist Kamel Daoud's <em>The Meursault Investigation.</em> Daoud gives the man a name, Moses, and a mourning brother, who narrates this taut and riveting novel. The story is less a rebuttal to <em>The Stanger</em> than a continuation of it; it clicks into place like clockwork. And while the book also reflects its source in its off-kilter, mesmerizing tonality, <em>The Meursault Investigation</em> is more than a tribute; it's a tour de force.","[staff-picks, book-club-ideas, family-matters, for-art-lovers, identity-and-culture, rather-short, realistic-fiction, seriously-great-writing, tales-from-around-the-world, the-dark-side]",1590517512,9781590517512
Nisid Hajari,Midnight's Furies: The Deadly Legacy Of India's Partition,"Nisid Hajari's history of the partition of India and Pakistan is clear, well-written and at times gripping. The book focuses on the months leading up to partition and those right after, when the newly founded nations — created in a cauldron of blood — went to war over Kashmir. As Hajari points out, the story has ""no easy villains — and few heroes,"" but it helps us understand the present by examining the roots of the mistrust between the nuclear-armed nations. <em>Midnight's Furies</em> provides a fresh and, at under 300 pages, easily digestible take on the pivotal separation.","[staff-picks, eye-opening-reads, for-history-lovers, identity-and-culture, nonfiction, tales-from-around-the-world, the-dark-side]",0547669216,9780547669212
Naomi Novik,Uprooted,"If your dream dinner party includes Lyra Belacqua, Alanna of Trebond, Hermione Granger or Katniss Everdeen, you should clear a space at your table for Agnieszka of Dvernik. A brave, discerning 17-year-old, Agnieszka is selected from among the girls in her village to serve the enigmatic sorcerer who protects the region from a terrible power that lies at its border. While the thrill of this novel comes from Agnieszka's growing awareness of her own magical ability, its true power lies in the complexity of its female characters, who are responsible for the novel's most villainous acts, as well as the most heroic.","[staff-picks, ladies-first, love-stories, science-fiction-and-fantasy]",0804179034,9780804179034
Lauren Liess,Habitat: The Field Guide To Decorating,"Whether you're an Ikea devotee, an antiques store prowler or a catalog shopper, home design can be intimidating. Lauren Liess' book, <em>Habitat: The Field Guide To Decorating,</em> breaks it down into what she calls the fundamental and intangible elements of design. So whether you need to know what size rug will work best in your space or how to infuse your home with comfort and charm, <em>Habitat</em> can help. And it doesn't hurt that her aesthetic — which values nature and texture and calm and vintage touches — mirrors that of my favorite designer of all time: my grandmother.","[staff-picks, for-art-lovers, its-all-geek-to-me, nonfiction]",1419717855,9781419717857
Tim Johnston,Descent: A Novel,"This was the first book I read in 2015, and it was also my favorite. When 18-year-old Caitlin goes missing on a family vacation in the Rocky Mountains, her stoic father stays behind, always looking. An unlikable character will surprise you, and there's an ascent — a drive up, up into the mountains through snow-covered switchback turns — that is excruciatingly satisfying. Long after another big 2015 thriller, <em>The Girl On The Train,</em> evaporated from my reading brain, I am still thinking about <em>Descent.</em>","[staff-picks, family-matters, mysteries-and-thrillers, realistic-fiction, the-dark-side]",1616203048,9781616203047
Amy Stewart,Girl Waits With Gun,"I don't particularly like to laugh when I read — I'd happily have my nose in a crime book at all times — but I read this entire novel with a smile on my face. Amy Stewart resurrects a very real heroine from history: In 1914 New Jersey, Constance Kopp dared to pursue justice for herself and her sisters after their horse buggy was hit by a car. The adventures that follow set Constance on a path to becoming one of the first female deputy sheriffs in the U.S. And how I smiled when I found out this is the first of a trilogy!","[staff-picks, family-matters, historical-fiction, ladies-first, realistic-fiction]",0544409914,9780544409910
Ruth Ware,"In A Dark, Dark Wood","At home sick with a brain-numbing flu bearing down, I was unable to put this book down. A crime writer wakes with amnesia and the sinking feeling that she has done something bad. Then the story shifts to a group of 20-somethings gathered in a remote English country home for a ""hen,"" or bachelorette, party. There is murder, and there are also delightful tips of the pen to Agatha Christie. You will probably sniff out who is to blame, but only when you're within striking distance of the end — and in no way will that spoil the fun.","[staff-picks, ladies-first, mysteries-and-thrillers, tales-from-around-the-world, the-dark-side]",1501112317,9781501112317
M.O. Walsh,My Sunshine Away,"A close-knit neighborhood in Baton Rouge, La., is forever changed after a teenage girl is attacked ""beneath the first busted streetlight in the history of Piney Creek Road."" As I started this novel, I thought, ""Do I need another girl-in peril-story written by a man, from the point of view of a man?"" But M.O. Walsh's writing — stewed in secrets and Southern humidity — pulled me in, and his ending made me want to pull the reading equivalent of a U-turn to double back and reread from the very beginning.","[staff-picks, mysteries-and-thrillers, realistic-fiction, the-dark-side]",0399169520,9780399169526
Robin Givhan,The Battle Of Versailles: The Night American Fashion Stumbled Into The Spotlight And Made History,"You know that cliche about history ""coming alive""? Well, in the hands of Pulitzer Prize-winning fashion critic Robin Givhan, it does. On a chilly November night back in 1973, five American designers went toe-to-toe and dress-to-dress with five French designers in one legendary fashion show. It was seemingly a fundraiser for the restoration of the Palace of Versailles, but lift the hemline just a smidge and you'll see that there was so much more at play — race, gender, the new world pushing up against the old. If you're tempted to dismiss this as simply fashion history — don't.","[staff-picks, eye-opening-reads, for-art-lovers, for-history-lovers, nonfiction, tales-from-around-the-world]",1250052904,9781250052902
Anthony Marra,The Tsar Of Love And Techno: Stories,"Where to begin to try to explain this book of short stories? First, it reads like a novel. Second, you will never doubt that Anthony Marra is in charge. I began to imagine him standing before a giant bulletin board of timelines, maps and character bios — like a puppeteer moving everything into place exactly as he wanted it. The book covers a vast swath of Russian history, from 1930s Leningrad to modern day, and it's simultaneously tragic, absurd and poignant. The last story is his only overreach, but it doesn't matter. All you really need to know is that you should read this book.","[staff-picks, book-club-ideas, historical-fiction, poetry, realistic-fiction, seriously-great-writing, tales-from-around-the-world]",0770436439,9780770436438
